date,brand,category,region
06-09-2024,Samsung,Laptop,West
06-09-2024,Apple,Smartphone,East
06-09-2024,Dell,Headphones,West
06-09-2024,Apple,Smartphone,South
06-09-2024,Sony,Smartphone,East
06-09-2024,Apple,Smartphone,Central
06-09-2024,Samsung,Tablet,West
06-09-2024,Samsung,Smartphone,North
06-09-2024,Apple,Headphones,South
06-09-2024,Apple,Smartphone,North
06-09-2024,Apple,Smartphone,North
06-09-2024,Samsung,Headphones,West
06-09-2024,Samsung,Smartphone,East
06-09-2024,Sony,Tablet,West
06-09-2024,Apple,Smartphone,Central
06-09-2024,Apple,Smartphone,East
06-09-2024,Samsung,Smartphone,South
06-09-2024,Sony,Smartphone,East
06-09-2024,Apple,Smartphone,North
06-09-2024,Samsung,Smartphone,West
06-09-2024,Dell,Smartphone,South
06-09-2024,Apple,Smartphone,East
06-09-2024,Sony,Smartphone,South
06-09-2024,Samsung,Smartphone,East
06-09-2024,Dell,Headphones,East
06-09-2024,Dell,Smartphone,West
06-09-2024,Apple,Laptop,East
06-09-2024,Apple,Tablet,East
06-09-2024,Apple,Laptop,East
06-09-2024,Dell,Smartphone,Central
06-09-2024,Samsung,Laptop,East
06-09-2024,Samsung,Smartphone,East
06-09-2024,Samsung,Smartphone,East
06-09-2024,Dell,Laptop,Central
06-09-2024,Apple,Laptop,West
06-09-2024,Samsung,Smartphone,East
06-09-2024,Apple,Smartphone,East
06-09-2024,Dell,Laptop,South
06-09-2024,Samsung,Smartphone,West
06-09-2024,Dell,Smartphone,North
06-09-2024,Dell,Smartphone,East
06-09-2024,Samsung,Headphones,East
06-09-2024,Dell,Smartphone,West
06-09-2024,Samsung,Laptop,West
06-09-2024,Apple,Smartphone,Central
06-09-2024,Samsung,Tablet,East
06-09-2024,Samsung,Laptop,East
06-09-2024,Apple,Smartphone,East
06-09-2024,Samsung,Tablet,South
06-09-2024,Dell,Headphones,South
06-09-2024,Apple,Laptop,West
06-09-2024,Apple,Smartphone,East
06-09-2024,Apple,Smartphone,West
06-09-2024,Apple,Tablet,East
06-09-2024,Apple,Tablet,Central
06-09-2024,Sony,Headphones,East
06-09-2024,Sony,Smartphone,South
06-09-2024,Samsung,Headphones,West
06-09-2024,Sony,Smartphone,Central
06-09-2024,Samsung,Smartphone,East
06-09-2024,Apple,Smartphone,South
06-09-2024,Apple,Smartphone,East
06-09-2024,Dell,Tablet,West
06-09-2024,Dell,Smartphone,West
06-09-2024,Apple,Smartphone,East
06-09-2024,Apple,Smartphone,West
06-09-2024,Apple,Tablet,South
06-09-2024,Apple,Headphones,South
06-09-2024,Samsung,Smartphone,South
06-09-2024,Samsung,Smartphone,North
06-09-2024,Samsung,Laptop,West
06-09-2024,Apple,Headphones,East
06-09-2024,Apple,Smartphone,South
06-09-2024,Samsung,Smartphone,Central
06-09-2024,Sony,Smartphone,West
06-09-2024,Dell,Headphones,Central
06-09-2024,Apple,Headphones,West
06-09-2024,Apple,Smartphone,South
06-09-2024,Apple,Smartphone,North
06-09-2024,Apple,Smartphone,South
06-09-2024,Dell,Smartphone,East
06-09-2024,Sony,Headphones,Central
06-09-2024,Samsung,Smartphone,East
06-09-2024,Sony,Smartphone,West
06-09-2024,Sony,Smartphone,North
06-09-2024,Apple,Tablet,Central
06-09-2024,Apple,Headphones,East
06-09-2024,Samsung,Tablet,East
06-09-2024,Samsung,Smartphone,South
06-09-2024,Apple,Smartphone,North
06-09-2024,Apple,Laptop,West
06-09-2024,Apple,Smartphone,East
06-09-2024,Apple,Smartphone,West
06-09-2024,Apple,Laptop,East
06-09-2024,Apple,Smartphone,South
07-09-2024,Dell,Laptop,East
07-09-2024,Dell,Tablet,North
07-09-2024,Apple,Smartphone,East
07-09-2024,Samsung,Smartphone,East
07-09-2024,Samsung,Tablet,West
07-09-2024,Apple,Tablet,North
07-09-2024,Samsung,Smartphone,Central
07-09-2024,Samsung,Smartphone,East
07-09-2024,Sony,Laptop,East
07-09-2024,Samsung,Headphones,West
07-09-2024,Dell,Laptop,East
07-09-2024,Apple,Tablet,East
07-09-2024,Apple,Headphones,West
07-09-2024,Sony,Smartphone,North
07-09-2024,Dell,Smartphone,East
07-09-2024,Samsung,Tablet,East
07-09-2024,Sony,Smartphone,North
07-09-2024,Samsung,Smartphone,Central
07-09-2024,Apple,Laptop,Central
07-09-2024,Apple,Laptop,North
07-09-2024,Samsung,Laptop,East
07-09-2024,Apple,Smartphone,South
07-09-2024,Apple,Smartphone,South
07-09-2024,Dell,Smartphone,South
07-09-2024,Dell,Tablet,East
07-09-2024,Sony,Headphones,South
07-09-2024,Samsung,Laptop,North
07-09-2024,Apple,Smartphone,East
07-09-2024,Samsung,Smartphone,North
07-09-2024,Samsung,Laptop,East
07-09-2024,Dell,Tablet,South
07-09-2024,Dell,Smartphone,North
07-09-2024,Apple,Headphones,East
07-09-2024,Apple,Laptop,East
07-09-2024,Apple,Smartphone,East
07-09-2024,Sony,Smartphone,East
07-09-2024,Samsung,Laptop,South
07-09-2024,Apple,Smartphone,West
07-09-2024,Samsung,Smartphone,East
07-09-2024,Dell,Smartphone,North
07-09-2024,Apple,Smartphone,South
07-09-2024,Dell,Tablet,East
07-09-2024,Sony,Smartphone,West
07-09-2024,Samsung,Laptop,South
07-09-2024,Sony,Smartphone,South
07-09-2024,Dell,Laptop,South
07-09-2024,Samsung,Headphones,East
07-09-2024,Apple,Smartphone,West
07-09-2024,Dell,Tablet,East
07-09-2024,Dell,Laptop,West
07-09-2024,Apple,Laptop,Central
07-09-2024,Sony,Tablet,East
07-09-2024,Samsung,Smartphone,South
07-09-2024,Apple,Smartphone,East
07-09-2024,Samsung,Smartphone,Central
07-09-2024,Samsung,Laptop,Central
07-09-2024,Samsung,Smartphone,South
07-09-2024,Samsung,Tablet,East
07-09-2024,Samsung,Laptop,West
07-09-2024,Dell,Smartphone,North
07-09-2024,Sony,Headphones,East
07-09-2024,Sony,Smartphone,Central
07-09-2024,Sony,Tablet,East
07-09-2024,Apple,Tablet,North
07-09-2024,Apple,Smartphone,South
07-09-2024,Apple,Laptop,West
07-09-2024,Samsung,Headphones,East
07-09-2024,Samsung,Tablet,North
07-09-2024,Sony,Smartphone,South
07-09-2024,Sony,Smartphone,North
07-09-2024,Apple,Smartphone,South
07-09-2024,Apple,Laptop,East
07-09-2024,Apple,Smartphone,East
07-09-2024,Apple,Smartphone,West
07-09-2024,Apple,Headphones,South
08-09-2024,Apple,Smartphone,East
08-09-2024,Sony,Smartphone,South
08-09-2024,Apple,Headphones,East
08-09-2024,Apple,Laptop,South
08-09-2024,Samsung,Smartphone,East
08-09-2024,Sony,Smartphone,North
08-09-2024,Dell,Headphones,North
08-09-2024,Dell,Smartphone,North
08-09-2024,Apple,Tablet,South
08-09-2024,Samsung,Smartphone,South
08-09-2024,Apple,Laptop,East
08-09-2024,Sony,Tablet,North
08-09-2024,Samsung,Smartphone,South
08-09-2024,Apple,Smartphone,South
08-09-2024,Samsung,Smartphone,East
08-09-2024,Sony,Smartphone,South
08-09-2024,Apple,Tablet,East
08-09-2024,Apple,Smartphone,East
08-09-2024,Samsung,Smartphone,East
08-09-2024,Dell,Smartphone,East
08-09-2024,Apple,Smartphone,East
08-09-2024,Apple,Smartphone,East
08-09-2024,Samsung,Laptop,Central
08-09-2024,Apple,Headphones,South
08-09-2024,Samsung,Laptop,East
08-09-2024,Apple,Smartphone,West
08-09-2024,Sony,Headphones,North
08-09-2024,Dell,Headphones,South
08-09-2024,Samsung,Tablet,West
08-09-2024,Dell,Laptop,East
08-09-2024,Apple,Tablet,East
08-09-2024,Samsung,Smartphone,East
08-09-2024,Samsung,Smartphone,South
08-09-2024,Sony,Smartphone,East
08-09-2024,Sony,Smartphone,South
08-09-2024,Samsung,Laptop,East
08-09-2024,Apple,Laptop,North
08-09-2024,Dell,Smartphone,East
08-09-2024,Sony,Tablet,West
08-09-2024,Sony,Laptop,South
08-09-2024,Sony,Smartphone,West
08-09-2024,Samsung,Smartphone,East
08-09-2024,Samsung,Smartphone,South
08-09-2024,Samsung,Smartphone,East
08-09-2024,Apple,Headphones,West
08-09-2024,Dell,Smartphone,East
08-09-2024,Samsung,Headphones,North
08-09-2024,Sony,Smartphone,East
08-09-2024,Dell,Laptop,West
08-09-2024,Apple,Smartphone,South
08-09-2024,Apple,Smartphone,East
08-09-2024,Sony,Smartphone,South
09-09-2024,Dell,Smartphone,South
09-09-2024,Dell,Tablet,South
09-09-2024,Sony,Laptop,South
09-09-2024,Apple,Laptop,East
09-09-2024,Apple,Laptop,West
09-09-2024,Apple,Smartphone,South
09-09-2024,Apple,Smartphone,Central
09-09-2024,Dell,Laptop,East
09-09-2024,Apple,Tablet,East
09-09-2024,Apple,Headphones,West
09-09-2024,Sony,Smartphone,West
09-09-2024,Samsung,Smartphone,West
09-09-2024,Dell,Smartphone,South
09-09-2024,Samsung,Smartphone,South
09-09-2024,Dell,Smartphone,South
09-09-2024,Samsung,Smartphone,South
09-09-2024,Apple,Smartphone,East
09-09-2024,Apple,Smartphone,East
09-09-2024,Samsung,Smartphone,East
09-09-2024,Apple,Laptop,North
09-09-2024,Apple,Laptop,East
09-09-2024,Apple,Smartphone,East
09-09-2024,Samsung,Laptop,East
09-09-2024,Samsung,Smartphone,South
09-09-2024,Samsung,Smartphone,West
09-09-2024,Apple,Smartphone,North
09-09-2024,Apple,Smartphone,South
09-09-2024,Samsung,Laptop,South
09-09-2024,Apple,Tablet,West
09-09-2024,Sony,Smartphone,East
09-09-2024,Apple,Smartphone,East
09-09-2024,Apple,Smartphone,South
09-09-2024,Samsung,Smartphone,East
09-09-2024,Apple,Smartphone,Central
09-09-2024,Apple,Laptop,Central
09-09-2024,Apple,Smartphone,Central
09-09-2024,Apple,Smartphone,West
09-09-2024,Apple,Headphones,East
09-09-2024,Dell,Smartphone,East
09-09-2024,Samsung,Headphones,East
09-09-2024,Samsung,Smartphone,East
09-09-2024,Apple,Tablet,East
09-09-2024,Samsung,Laptop,West
09-09-2024,Samsung,Smartphone,Central
09-09-2024,Apple,Smartphone,East
09-09-2024,Dell,Laptop,North
09-09-2024,Apple,Smartphone,South
09-09-2024,Sony,Headphones,Central
09-09-2024,Dell,Smartphone,North
09-09-2024,Apple,Laptop,West
09-09-2024,Dell,Smartphone,North
09-09-2024,Apple,Laptop,North
09-09-2024,Samsung,Headphones,Central
09-09-2024,Apple,Smartphone,South
09-09-2024,Apple,Smartphone,South
09-09-2024,Samsung,Laptop,North
09-09-2024,Samsung,Laptop,East
09-09-2024,Sony,Laptop,East
09-09-2024,Samsung,Headphones,West
09-09-2024,Samsung,Laptop,East
09-09-2024,Dell,Headphones,South
09-09-2024,Samsung,Headphones,South
09-09-2024,Apple,Laptop,South
09-09-2024,Apple,Tablet,East
09-09-2024,Apple,Smartphone,South
09-09-2024,Apple,Tablet,East
09-09-2024,Apple,Tablet,West
09-09-2024,Samsung,Smartphone,East
09-09-2024,Sony,Laptop,East
09-09-2024,Apple,Tablet,East
09-09-2024,Apple,Smartphone,West
09-09-2024,Dell,Smartphone,West
09-09-2024,Dell,Smartphone,South
09-09-2024,Samsung,Laptop,Central
09-09-2024,Sony,Smartphone,South
09-09-2024,Apple,Smartphone,South
09-09-2024,Dell,Smartphone,West
09-09-2024,Dell,Smartphone,East
09-09-2024,Sony,Smartphone,Central
09-09-2024,Sony,Tablet,Central
09-09-2024,Sony,Smartphone,South
09-09-2024,Dell,Smartphone,East
09-09-2024,Dell,Smartphone,South
09-09-2024,Dell,Headphones,West
09-09-2024,Samsung,Laptop,East
09-09-2024,Samsung,Headphones,East
09-09-2024,Sony,Smartphone,North
09-09-2024,Apple,Headphones,North
09-09-2024,Dell,Tablet,Central
09-09-2024,Dell,Headphones,East
09-09-2024,Apple,Smartphone,South
09-09-2024,Samsung,Smartphone,South
09-09-2024,Samsung,Smartphone,North
09-09-2024,Samsung,Smartphone,East
09-09-2024,Samsung,Smartphone,East
09-09-2024,Apple,Smartphone,South
09-09-2024,Samsung,Smartphone,East
09-09-2024,Sony,Smartphone,East
09-09-2024,Apple,Smartphone,West
09-09-2024,Samsung,Laptop,South
09-09-2024,Samsung,Tablet,North
09-09-2024,Dell,Smartphone,East
09-09-2024,Samsung,Tablet,North
09-09-2024,Samsung,Laptop,South
09-09-2024,Samsung,Tablet,North
09-09-2024,Apple,Smartphone,East
09-09-2024,Samsung,Headphones,South
09-09-2024,Samsung,Tablet,South
09-09-2024,Apple,Headphones,West
09-09-2024,Dell,Tablet,East
09-09-2024,Apple,Tablet,West
09-09-2024,Apple,Laptop,West
09-09-2024,Samsung,Tablet,West
09-09-2024,Dell,Tablet,West
09-09-2024,Apple,Laptop,East
09-09-2024,Samsung,Smartphone,Central
09-09-2024,Apple,Headphones,South
09-09-2024,Samsung,Tablet,East
09-09-2024,Samsung,Smartphone,South
09-09-2024,Apple,Smartphone,South
09-09-2024,Samsung,Headphones,West
09-09-2024,Apple,Tablet,South
09-09-2024,Samsung,Tablet,East
09-09-2024,Apple,Smartphone,West
09-09-2024,Apple,Laptop,North
09-09-2024,Dell,Smartphone,South
09-09-2024,Samsung,Laptop,South
09-09-2024,Apple,Smartphone,East
09-09-2024,Samsung,Smartphone,East
09-09-2024,Samsung,Smartphone,Central
09-09-2024,Sony,Smartphone,West
09-09-2024,Dell,Laptop,West
10-09-2024,Samsung,Headphones,East
10-09-2024,Apple,Tablet,South
10-09-2024,Apple,Smartphone,East
10-09-2024,Samsung,Smartphone,East
10-09-2024,Sony,Smartphone,West
10-09-2024,Apple,Smartphone,South
10-09-2024,Apple,Laptop,North
10-09-2024,Dell,Laptop,South
10-09-2024,Dell,Laptop,West
10-09-2024,Apple,Tablet,North
10-09-2024,Apple,Smartphone,South
10-09-2024,Samsung,Tablet,South
10-09-2024,Dell,Headphones,North
10-09-2024,Samsung,Smartphone,Central
10-09-2024,Apple,Smartphone,South
10-09-2024,Dell,Smartphone,West
10-09-2024,Dell,Headphones,North
10-09-2024,Samsung,Smartphone,East
10-09-2024,Dell,Smartphone,South
10-09-2024,Samsung,Headphones,East
10-09-2024,Samsung,Laptop,South
10-09-2024,Apple,Headphones,East
10-09-2024,Samsung,Smartphone,South
10-09-2024,Apple,Headphones,Central
10-09-2024,Apple,Smartphone,South
10-09-2024,Apple,Smartphone,South
10-09-2024,Apple,Smartphone,West
10-09-2024,Apple,Smartphone,South
10-09-2024,Apple,Tablet,South
10-09-2024,Samsung,Smartphone,East
10-09-2024,Apple,Smartphone,South
10-09-2024,Samsung,Headphones,East
10-09-2024,Apple,Smartphone,East
10-09-2024,Samsung,Smartphone,South
10-09-2024,Dell,Smartphone,Central
10-09-2024,Apple,Smartphone,East
10-09-2024,Samsung,Smartphone,East
10-09-2024,Sony,Headphones,Central
10-09-2024,Sony,Tablet,East
10-09-2024,Dell,Smartphone,North
10-09-2024,Apple,Smartphone,North
10-09-2024,Apple,Laptop,North
10-09-2024,Samsung,Headphones,South
10-09-2024,Samsung,Laptop,West
10-09-2024,Samsung,Smartphone,West
10-09-2024,Samsung,Smartphone,East
10-09-2024,Sony,Tablet,East
10-09-2024,Apple,Tablet,West
10-09-2024,Samsung,Tablet,South
10-09-2024,Samsung,Tablet,North
10-09-2024,Samsung,Smartphone,West
10-09-2024,Apple,Smartphone,West
10-09-2024,Samsung,Smartphone,West
10-09-2024,Apple,Smartphone,North
10-09-2024,Samsung,Laptop,West
10-09-2024,Apple,Smartphone,North
10-09-2024,Apple,Tablet,West
10-09-2024,Samsung,Laptop,South
10-09-2024,Samsung,Smartphone,East
10-09-2024,Apple,Smartphone,West
10-09-2024,Sony,Headphones,East
10-09-2024,Apple,Smartphone,Central
10-09-2024,Samsung,Tablet,Central
10-09-2024,Dell,Laptop,East
10-09-2024,Sony,Laptop,South
10-09-2024,Samsung,Smartphone,West
10-09-2024,Apple,Laptop,South
10-09-2024,Dell,Headphones,East
10-09-2024,Apple,Headphones,East
10-09-2024,Apple,Smartphone,Central
10-09-2024,Apple,Smartphone,East
10-09-2024,Apple,Smartphone,East
10-09-2024,Samsung,Smartphone,West
10-09-2024,Dell,Smartphone,South
10-09-2024,Sony,Laptop,East
10-09-2024,Apple,Smartphone,East
10-09-2024,Apple,Smartphone,West
10-09-2024,Samsung,Smartphone,North
10-09-2024,Apple,Smartphone,East
10-09-2024,Samsung,Tablet,West
10-09-2024,Apple,Laptop,Central
10-09-2024,Sony,Smartphone,West
10-09-2024,Apple,Headphones,East
10-09-2024,Apple,Headphones,East
10-09-2024,Apple,Tablet,West
10-09-2024,Apple,Smartphone,West
10-09-2024,Apple,Laptop,Central
10-09-2024,Apple,Smartphone,Central
10-09-2024,Samsung,Smartphone,West
10-09-2024,Apple,Smartphone,South
10-09-2024,Apple,Tablet,Central
10-09-2024,Dell,Laptop,Central
10-09-2024,Apple,Tablet,East
10-09-2024,Apple,Laptop,East
10-09-2024,Apple,Tablet,East
10-09-2024,Samsung,Laptop,East
10-09-2024,Apple,Smartphone,South
10-09-2024,Samsung,Smartphone,East
10-09-2024,Sony,Smartphone,East
10-09-2024,Samsung,Tablet,East
10-09-2024,Samsung,Smartphone,West
10-09-2024,Apple,Headphones,East
10-09-2024,Apple,Smartphone,Central
10-09-2024,Samsung,Tablet,South
10-09-2024,Sony,Laptop,South
11-09-2024,Dell,Tablet,East
11-09-2024,Samsung,Laptop,North
11-09-2024,Apple,Laptop,East
11-09-2024,Apple,Tablet,East
11-09-2024,Apple,Smartphone,East
11-09-2024,Dell,Headphones,East
11-09-2024,Apple,Smartphone,East
11-09-2024,Apple,Laptop,South
11-09-2024,Sony,Smartphone,West
11-09-2024,Samsung,Smartphone,East
11-09-2024,Apple,Headphones,South
11-09-2024,Apple,Headphones,South
11-09-2024,Dell,Smartphone,West
11-09-2024,Samsung,Laptop,East
11-09-2024,Samsung,Smartphone,Central
11-09-2024,Dell,Headphones,South
11-09-2024,Dell,Smartphone,West
11-09-2024,Samsung,Smartphone,East
11-09-2024,Apple,Smartphone,West
11-09-2024,Samsung,Smartphone,East
11-09-2024,Dell,Smartphone,East
11-09-2024,Samsung,Tablet,North
11-09-2024,Apple,Smartphone,East
11-09-2024,Apple,Headphones,East
11-09-2024,Dell,Laptop,West
11-09-2024,Dell,Smartphone,North
11-09-2024,Samsung,Laptop,West
11-09-2024,Apple,Laptop,South
11-09-2024,Sony,Headphones,Central
11-09-2024,Apple,Smartphone,North
11-09-2024,Apple,Laptop,North
11-09-2024,Sony,Tablet,West
11-09-2024,Samsung,Smartphone,East
11-09-2024,Apple,Smartphone,South
11-09-2024,Apple,Tablet,South
11-09-2024,Apple,Laptop,Central
11-09-2024,Dell,Smartphone,West
11-09-2024,Apple,Smartphone,East
11-09-2024,Apple,Tablet,North
11-09-2024,Apple,Tablet,East
11-09-2024,Apple,Headphones,West
11-09-2024,Samsung,Smartphone,East
11-09-2024,Samsung,Smartphone,South
11-09-2024,Dell,Laptop,South
11-09-2024,Dell,Tablet,East
11-09-2024,Samsung,Tablet,West
11-09-2024,Samsung,Smartphone,Central
11-09-2024,Dell,Headphones,East
11-09-2024,Apple,Laptop,East
11-09-2024,Apple,Smartphone,North
11-09-2024,Apple,Smartphone,East
11-09-2024,Samsung,Laptop,West
11-09-2024,Samsung,Smartphone,West
11-09-2024,Sony,Tablet,West
11-09-2024,Apple,Headphones,Central
11-09-2024,Sony,Smartphone,South
11-09-2024,Sony,Smartphone,South
11-09-2024,Samsung,Tablet,East
11-09-2024,Apple,Laptop,West
11-09-2024,Samsung,Laptop,East
11-09-2024,Apple,Smartphone,East
11-09-2024,Dell,Tablet,East
11-09-2024,Apple,Smartphone,East
11-09-2024,Apple,Laptop,South
11-09-2024,Samsung,Smartphone,North
11-09-2024,Samsung,Smartphone,East
11-09-2024,Apple,Smartphone,East
11-09-2024,Apple,Smartphone,East
11-09-2024,Apple,Laptop,North
11-09-2024,Dell,Laptop,East
11-09-2024,Apple,Smartphone,East
11-09-2024,Apple,Smartphone,West
11-09-2024,Dell,Headphones,South
11-09-2024,Samsung,Headphones,East
11-09-2024,Dell,Tablet,South
11-09-2024,Apple,Smartphone,East
11-09-2024,Samsung,Smartphone,East
11-09-2024,Samsung,Smartphone,South
11-09-2024,Dell,Laptop,West
11-09-2024,Samsung,Smartphone,West
11-09-2024,Samsung,Tablet,North
11-09-2024,Samsung,Smartphone,East
11-09-2024,Dell,Tablet,East
11-09-2024,Dell,Laptop,Central
11-09-2024,Dell,Tablet,East
11-09-2024,Apple,Smartphone,East
11-09-2024,Sony,Tablet,North
11-09-2024,Dell,Tablet,South
11-09-2024,Sony,Smartphone,South
11-09-2024,Apple,Smartphone,North
11-09-2024,Dell,Tablet,West
11-09-2024,Apple,Headphones,West
11-09-2024,Apple,Laptop,East
11-09-2024,Dell,Tablet,East
11-09-2024,Samsung,Smartphone,South
11-09-2024,Sony,Tablet,West
11-09-2024,Sony,Tablet,South
11-09-2024,Dell,Smartphone,East
11-09-2024,Apple,Laptop,West
11-09-2024,Apple,Laptop,West
11-09-2024,Dell,Tablet,Central
11-09-2024,Apple,Laptop,East
11-09-2024,Samsung,Headphones,North
11-09-2024,Apple,Smartphone,South
11-09-2024,Samsung,Smartphone,West
11-09-2024,Samsung,Laptop,East
11-09-2024,Apple,Headphones,South
11-09-2024,Apple,Smartphone,South
11-09-2024,Apple,Smartphone,West
11-09-2024,Apple,Tablet,East
11-09-2024,Sony,Smartphone,South
11-09-2024,Apple,Smartphone,South
11-09-2024,Dell,Smartphone,West
11-09-2024,Samsung,Smartphone,East
11-09-2024,Apple,Smartphone,Central
11-09-2024,Apple,Laptop,West
11-09-2024,Dell,Headphones,North
11-09-2024,Samsung,Tablet,South
11-09-2024,Dell,Laptop,East
11-09-2024,Apple,Tablet,East
11-09-2024,Apple,Headphones,West
11-09-2024,Apple,Tablet,East
11-09-2024,Dell,Smartphone,Central
11-09-2024,Sony,Smartphone,North
11-09-2024,Samsung,Smartphone,South
11-09-2024,Apple,Laptop,West
11-09-2024,Apple,Smartphone,Central
11-09-2024,Sony,Laptop,West
11-09-2024,Apple,Tablet,East
11-09-2024,Samsung,Smartphone,East
11-09-2024,Sony,Laptop,East
11-09-2024,Apple,Smartphone,South
11-09-2024,Samsung,Tablet,East
11-09-2024,Dell,Smartphone,East
11-09-2024,Samsung,Smartphone,East
11-09-2024,Apple,Headphones,North
11-09-2024,Apple,Smartphone,South
11-09-2024,Apple,Headphones,West
11-09-2024,Dell,Smartphone,North
11-09-2024,Samsung,Laptop,East
11-09-2024,Samsung,Smartphone,West
11-09-2024,Dell,Smartphone,South
11-09-2024,Apple,Headphones,West
11-09-2024,Apple,Smartphone,West
11-09-2024,Sony,Smartphone,South
11-09-2024,Samsung,Laptop,South
11-09-2024,Sony,Tablet,South
11-09-2024,Samsung,Smartphone,East
